name,url,last_day,last_month,last_week,updated_at
mypy-boto3-secretsmanager,https://pypi.org/simple/mypy-boto3-secretsmanager/,338828,6368549,1811305,1769694274.4660466
win32-setctime,https://pypi.org/simple/win32-setctime/,184606,6344164,1328709,1769759178.9601653
asana,https://pypi.org/simple/asana/,241408,6338748,1257620,1769610469.4819217
elementpath,https://pypi.org/simple/elementpath/,296141,6328777,1678301,1769638944.8328032
apache-airflow-providers-microsoft-fabric,https://pypi.org/simple/apache-airflow-providers-microsoft-fabric/,190103,6319985,1445066,1769609167.8958
pytest-custom-exit-code,https://pypi.org/simple/pytest-custom-exit-code/,171248,6257445,978418,1769722212.3500955
mypy-protobuf,https://pypi.org/simple/mypy-protobuf/,328787,6255388,1773270,1769694302.515612
azure-ai-projects,https://pypi.org/simple/azure-ai-projects/,278668,6249656,1624212,1769612891.583651
types-jsonschema,https://pypi.org/simple/types-jsonschema/,347773,6245596,1894163,1769753363.0041661
mitmproxy,https://pypi.org/simple/mitmproxy/,271089,6235530,1720986,1769690444.3003418
socksio,https://pypi.org/simple/socksio/,362437,6233919,2068875,1769770272.4728649
tree-sitter-language-pack,https://pypi.org/simple/tree-sitter-language-pack/,437564,6212407,1750752,1769751549.9665022
drf-spectacular,https://pypi.org/simple/drf-spectacular/,337039,6204709,1726206,1769636616.3592603
pyhcl,https://pypi.org/simple/pyhcl/,238401,6204178,1283737,1769718905.067195
python3-saml,https://pypi.org/simple/python3-saml/,247216,6186450,1276757,1769722627.6151943
tree-sitter-embedded-template,https://pypi.org/simple/tree-sitter-embedded-template/,435309,6174635,1738397,1769751545.9901342
mypy-boto3-cloudformation,https://pypi.org/simple/mypy-boto3-cloudformation/,340515,6163368,1842677,1769694223.9980974
dpath,https://pypi.org/simple/dpath/,275626,6146466,1589911,1769636322.744061
slack-bolt,https://pypi.org/simple/slack-bolt/,299297,6121432,1664525,1769738241.3470058
click-default-group,https://pypi.org/simple/click-default-group/,275634,6098235,1621762,1769621883.3451078
expiringdict,https://pypi.org/simple/expiringdict/,315430,6094212,1671618,1769641321.7640698
facebook-business,https://pypi.org/simple/facebook-business/,190192,6091377,1095706,1769641793.9326646
eventlet,https://pypi.org/simple/eventlet/,169483,6087186,1053105,1769640627.6926608
alibabacloud-adb20211201,https://pypi.org/simple/alibabacloud-adb20211201/,89247,6072611,608792,1769607440.5568194
xmlschema,https://pypi.org/simple/xmlschema/,264832,6072062,1507379,1769761463.4393263
geomet,https://pypi.org/simple/geomet/,168838,6066697,986838,1769648129.4827638
types-psutil,https://pypi.org/simple/types-psutil/,299743,6058994,1845823,1769753370.1844664
magicattr,https://pypi.org/simple/magicattr/,175651,6055583,1234452,1769686216.1753163
icalendar,https://pypi.org/simple/icalendar/,349775,6038197,1537066,1769654863.8522866
mixpanel,https://pypi.org/simple/mixpanel/,264175,6032044,1498836,1769690493.3842962
pathlib,https://pypi.org/simple/pathlib/,257158,6011539,1491178,1769708034.0456276
uvicorn-worker,https://pypi.org/simple/uvicorn-worker/,258790,5999377,1509400,1769755198.7498043
tensorflow-text,https://pypi.org/simple/tensorflow-text/,179022,5996851,1198953,1769747171.9103537
google-cloud-managedkafka,https://pypi.org/simple/google-cloud-managedkafka/,141510,5961034,907130,1769649791.902154
mypy-boto3-appflow,https://pypi.org/simple/mypy-boto3-appflow/,175643,5954038,1002805,1769694193.201361
pyxlsb,https://pypi.org/simple/pyxlsb/,258665,5949231,1494365,1769724753.4321635
javaproperties,https://pypi.org/simple/javaproperties/,232182,5941715,1433160,1769658212.128771
nodejs-wheel-binaries,https://pypi.org/simple/nodejs-wheel-binaries/,239652,5940977,1480324,1769697403.7612262
constructs,https://pypi.org/simple/constructs/,302865,5936425,1558493,1769624585.7383754
inspect-ai,https://pypi.org/simple/inspect-ai/,271640,5934025,1981646,1769656502.6294856
pillow-heif,https://pypi.org/simple/pillow-heif/,203150,5933320,1555912,1769709946.1100585
multitasking,https://pypi.org/simple/multitasking/,253398,5920564,1881722,1769693320.04814
aws-cdk.integ-tests-alpha,https://pypi.org/simple/aws-cdk-integ-tests-alpha/,211094,5920326,1409841,1769612449.6605403
llama-index-indices-managed-llama-cloud,https://pypi.org/simple/llama-index-indices-managed-llama-cloud/,244436,5916145,1464892,1769684089.295267
uritools,https://pypi.org/simple/uritools/,297004,5900361,1589381,1769754762.314773
tensorflow-serving-api,https://pypi.org/simple/tensorflow-serving-api/,172902,5890223,1187155,1769747168.7831924
iso3166,https://pypi.org/simple/iso3166/,175403,5887312,1234192,1769657660.497734
xhtml2pdf,https://pypi.org/simple/xhtml2pdf/,122092,5882315,679377,1769761185.2646186
xyzservices,https://pypi.org/simple/xyzservices/,269159,5878887,1502841,1769761884.5593662
sphinx-autodoc-typehints,https://pypi.org/simple/sphinx-autodoc-typehints/,251022,5878705,1358838,1769740640.0141551
thefuzz,https://pypi.org/simple/thefuzz/,316204,5871679,1688600,1769748586.6363587
pytest-benchmark,https://pypi.org/simple/pytest-benchmark/,254222,5870378,1557949,1769722168.357617
functions-framework,https://pypi.org/simple/functions-framework/,246434,5870367,1412726,1769646583.5374632
pinecone-plugin-interface,https://pypi.org/simple/pinecone-plugin-interface/,160570,5865153,887134,1769709991.096245
multipart,https://pypi.org/simple/multipart/,250601,5864034,1488312,1769693268.1350133
tinyhtml5,https://pypi.org/simple/tinyhtml5/,280449,5859895,1712597,1769749517.1183922
apache-airflow-providers-docker,https://pypi.org/simple/apache-airflow-providers-docker/,203521,5858449,1362123,1769609165.4222572
ollama,https://pypi.org/simple/ollama/,236891,5852904,1431541,1769703860.5551229
vcrpy,https://pypi.org/simple/vcrpy/,278836,5839523,1574632,1769755684.7731593
pytest-icdiff,https://pypi.org/simple/pytest-icdiff/,164891,5834022,936416,1769722293.5526388
audioread,https://pypi.org/simple/audioread/,288439,5833130,1621735,1769611535.6103382
cligj,https://pypi.org/simple/cligj/,257299,5829560,1485898,1769621986.3749764
hdfs,https://pypi.org/simple/hdfs/,138709,5826127,949588,1769652219.9350932
marshmallow-enum,https://pypi.org/simple/marshmallow-enum/,313183,5817721,1576871,1769686992.789575
azure-mgmt-privatedns,https://pypi.org/simple/azure-mgmt-privatedns/,240990,5814232,1434260,1769613011.6592257
influxdb-client,https://pypi.org/simple/influxdb-client/,168084,5805734,1042003,1769656287.4770932
aliyun-python-sdk-kms,https://pypi.org/simple/aliyun-python-sdk-kms/,211640,5795751,1095265,1769607798.240386
types-python-slugify,https://pypi.org/simple/types-python-slugify/,188034,5776401,986131,1769753374.2687783
stockfish,https://pypi.org/simple/stockfish/,450970,5776213,2124349,1769743033.5386317
launchdarkly-server-sdk,https://pypi.org/simple/launchdarkly-server-sdk/,288269,5773894,1537915,1769682032.583502
objsize,https://pypi.org/simple/objsize/,134352,5764693,944917,1769699198.7573361
waybackpy,https://pypi.org/simple/waybackpy/,450900,5763510,2122384,1769758087.7669213
azure-ai-agents,https://pypi.org/simple/azure-ai-agents/,252704,5759903,1470797,1769612888.6762211
cookiecutter,https://pypi.org/simple/cookiecutter/,305137,5754662,1578593,1769624840.365749
configobj,https://pypi.org/simple/configobj/,273914,5754640,1577437,1769624361.788268
ghapi,https://pypi.org/simple/ghapi/,211897,5750010,1172351,1769648516.640759
kaleido,https://pypi.org/simple/kaleido/,255033,5747584,1484802,1769660218.142734
googletrans,https://pypi.org/simple/googletrans/,254995,5741673,2208872,1769649909.6656053
shelved-cache,https://pypi.org/simple/shelved-cache/,450396,5737740,2115336,1769736142.2305207
wbdata,https://pypi.org/simple/wbdata/,450286,5737239,2115056,1769758132.9366148
addict,https://pypi.org/simple/addict/,230130,5732160,1504376,1769605233.6387508
parse-type,https://pypi.org/simple/parse-type/,264142,5718072,1500162,1769707729.5075023
jsii,https://pypi.org/simple/jsii/,254435,5710942,1444126,1769659162.3938918
pmdarima,https://pypi.org/simple/pmdarima/,209990,5708721,1300706,1769711145.4814928
diagrams,https://pypi.org/simple/diagrams/,108790,5705826,703856,1769630691.4285798
simple-gcp-object-downloader,https://pypi.org/simple/simple-gcp-object-downloader/,241108,5705759,1928338,1769737131.2619777
pytest-instafail,https://pypi.org/simple/pytest-instafail/,227177,5692026,982784,1769722297.9192884
mypy-boto3-redshift-data,https://pypi.org/simple/mypy-boto3-redshift-data/,172176,5689121,974555,1769694261.1019983
python-crontab,https://pypi.org/simple/python-crontab/,270996,5683674,1498896,1769722854.2214043
typing,https://pypi.org/simple/typing/,203574,5677972,1283259,1769753423.2645335
pycomposefile,https://pypi.org/simple/pycomposefile/,232045,5676521,1384531,1769717092.6869476
unearth,https://pypi.org/simple/unearth/,520016,5675981,2602767,1769754086.097928
python3-openid,https://pypi.org/simple/python3-openid/,256475,5667299,1512655,1769722619.2792034
azure-mgmt-apimanagement,https://pypi.org/simple/azure-mgmt-apimanagement/,231748,5660938,1376191,1769612956.970011
anyascii,https://pypi.org/simple/anyascii/,123366,5660384,1253837,1769609034.4127724
workos,https://pypi.org/simple/workos/,364146,5644769,2055657,1769760208.2063441
dicttoxml,https://pypi.org/simple/dicttoxml/,91164,5643217,439970,1769630815.4970574
python-backoff,https://pypi.org/simple/python-backoff/,181443,5641046,1376450,1769722722.201656
urwid,https://pypi.org/simple/urwid/,277732,5635271,1592896,1769754846.9292665
sphinx-copybutton,https://pypi.org/simple/sphinx-copybutton/,173471,5628557,1043506,1769740650.5221684
types-retry,https://pypi.org/simple/types-retry/,273239,5615799,1580904,1769753378.9763591
marisa-trie,https://pypi.org/simple/marisa-trie/,262940,5615186,1325579,1769686812.3120098
mypy-boto3-glue,https://pypi.org/simple/mypy-boto3-glue/,278074,5611360,1583875,1769694240.8365955
dlt,https://pypi.org/simple/dlt/,247960,5595574,1637980,1769635365.1765542
python-keycloak,https://pypi.org/simple/python-keycloak/,165999,5588862,977961,1769723113.9945374
ansicolors,https://pypi.org/simple/ansicolors/,141171,5586743,832372,1769608787.8912978
pyahocorasick,https://pypi.org/simple/pyahocorasick/,232252,5573725,1436550,1769716106.2245324
supervisor,https://pypi.org/simple/supervisor/,248258,5562662,1267866,1769744401.4786494
ip3country,https://pypi.org/simple/ip3country/,326479,5561284,1623130,1769657168.7170117
deepmerge,https://pypi.org/simple/deepmerge/,266429,5540854,1448497,1769629771.2208142
cassandra-driver,https://pypi.org/simple/cassandra-driver/,133548,5538008,792927,1769619095.3911862
jsonpath-python,https://pypi.org/simple/jsonpath-python/,147848,5534878,869850,1769659346.498583
types-html5lib,https://pypi.org/simple/types-html5lib/,290336,5525210,1597403,1769753361.6223357
statsig,https://pypi.org/simple/statsig/,249106,5520923,1530654,1769742651.6895895
microsoft-kiota-serialization-multipart,https://pypi.org/simple/microsoft-kiota-serialization-multipart/,227204,5512251,1304171,1769689773.5466344
azure-mgmt-hdinsight,https://pypi.org/simple/azure-mgmt-hdinsight/,224208,5512199,1354150,1769612968.6928334
papermill,https://pypi.org/simple/papermill/,148870,5510630,916945,1769707491.0658453
microsoft-security-utilities-secret-masker,https://pypi.org/simple/microsoft-security-utilities-secret-masker/,220322,5505407,1334519,1769689774.457074
azure-mgmt-appcontainers,https://pypi.org/simple/azure-mgmt-appcontainers/,219676,5493706,1314106,1769612957.5471811
pytest-forked,https://pypi.org/simple/pytest-forked/,237926,5493664,1444828,1769722285.5878844
google-cloud-pubsublite,https://pypi.org/simple/google-cloud-pubsublite/,142784,5487828,923698,1769649806.2625692
microsoft-kiota-serialization-form,https://pypi.org/simple/microsoft-kiota-serialization-form/,225267,5486478,1297784,1769689773.3522499
pyaml,https://pypi.org/simple/pyaml/,264707,5485391,1566266,1769716164.3691595
python-ulid,https://pypi.org/simple/python-ulid/,290699,5478500,1519009,1769723677.039498
azure-mgmt-network,https://pypi.org/simple/azure-mgmt-network/,246656,5472113,1500664,1769613009.4254928
cuda-pathfinder,https://pypi.org/simple/cuda-pathfinder/,693875,5468260,3771173,1769626684.2063315
azure-cli-telemetry,https://pypi.org/simple/azure-cli-telemetry/,229785,5466619,1374829,1769612900.6998725
aiokafka,https://pypi.org/simple/aiokafka/,385066,5466186,1693858,1769606574.4695108
azure-mgmt-appconfiguration,https://pypi.org/simple/azure-mgmt-appconfiguration/,215458,5465681,1312732,1769612957.1464844
onnxruntime-gpu,https://pypi.org/simple/onnxruntime-gpu/,144959,5435506,1310156,1769704340.2488089
azure-mgmt-security,https://pypi.org/simple/azure-mgmt-security/,219703,5427976,1328906,1769613014.932162
cloud-sql-python-connector,https://pypi.org/simple/cloud-sql-python-connector/,173873,5424617,996348,1769622194.8858466
azure-keyvault-administration,https://pypi.org/simple/azure-keyvault-administration/,214976,5405035,1309345,1769612954.1238852
python-box,https://pypi.org/simple/python-box/,238283,5401958,1404065,1769722758.8376212
querystring-parser,https://pypi.org/simple/querystring-parser/,184309,5396789,1228193,1769725863.3299723
parsel,https://pypi.org/simple/parsel/,137827,5395884,1285264,1769707733.9663346
kgb,https://pypi.org/simple/kgb/,111864,5388802,640860,1769660906.6109276
line-bot-sdk,https://pypi.org/simple/line-bot-sdk/,180775,5386238,1265877,1769683459.639269
sphinx-autobuild,https://pypi.org/simple/sphinx-autobuild/,135465,5383174,818660,1769740637.7679648
pyhumps,https://pypi.org/simple/pyhumps/,261052,5370589,1409449,1769719012.2477734
azure-mgmt-synapse,https://pypi.org/simple/azure-mgmt-synapse/,219852,5347968,1316805,1769613016.5050278
pyinstaller,https://pypi.org/simple/pyinstaller/,234779,5346883,1371465,1769719106.8878937
azure-mgmt-postgresqlflexibleservers,https://pypi.org/simple/azure-mgmt-postgresqlflexibleservers/,220921,5345239,1325813,1769613011.4088886
reactivex,https://pypi.org/simple/reactivex/,166734,5342668,1025704,1769727500.5355077
cytoolz,https://pypi.org/simple/cytoolz/,230323,5339274,1570922,1769627348.8668983
langgraph-api,https://pypi.org/simple/langgraph-api/,279453,5337146,1524406,1769681729.1180763
oci,https://pypi.org/simple/oci/,205159,5334864,1256376,1769699339.5031607
greenback,https://pypi.org/simple/greenback/,93932,5333021,559497,1769650728.4030385
mysql-connector,https://pypi.org/simple/mysql-connector/,65080,5323550,393570,1769694364.6515372
pyinstaller-hooks-contrib,https://pypi.org/simple/pyinstaller-hooks-contrib/,233971,5320844,1365863,1769719107.3540952
scapy,https://pypi.org/simple/scapy/,213632,5315968,1346565,1769733272.1337368
polyfactory,https://pypi.org/simple/polyfactory/,255413,5315249,1452121,1769711644.7595696
tensorstore,https://pypi.org/simple/tensorstore/,135884,5308578,1296705,1769747185.3629918
sgmllib3k,https://pypi.org/simple/sgmllib3k/,233363,5308471,1556243,1769735836.7460659
timezonefinder,https://pypi.org/simple/timezonefinder/,234678,5304300,1408836,1769749396.2830548
opentelemetry-instrumentation-botocore,https://pypi.org/simple/opentelemetry-instrumentation-botocore/,279746,5302124,1409104,1769705240.1242383
pydantic-evals,https://pypi.org/simple/pydantic-evals/,273979,5299212,1560969,1769717486.4745653
pulumi,https://pypi.org/simple/pulumi/,223783,5299095,1346834,1769714162.2963986
sqlglotrs,https://pypi.org/simple/sqlglotrs/,201098,5298083,1155075,1769741592.971022
bazel-runfiles,https://pypi.org/simple/bazel-runfiles/,408691,5295564,1692363,1769613944.2722638
azure-mgmt-botservice,https://pypi.org/simple/azure-mgmt-botservice/,214751,5278843,1288780,1769612959.0113482
aws-cdk.asset-awscli-v1,https://pypi.org/simple/aws-cdk-asset-awscli-v1/,355081,5276859,1713393,1769612390.387236
json-merge-patch,https://pypi.org/simple/json-merge-patch/,182533,5266311,1192265,1769659227.9120378
azure-mgmt-redhatopenshift,https://pypi.org/simple/azure-mgmt-redhatopenshift/,212393,5260635,1286959,1769613013.063295
inquirer,https://pypi.org/simple/inquirer/,143511,5257410,1481464,1769656487.876568
publication,https://pypi.org/simple/publication/,231748,5257386,1328244,1769714028.480102
azure-synapse-accesscontrol,https://pypi.org/simple/azure-synapse-accesscontrol/,215613,5256258,1293993,1769613049.0129678
azure-mgmt-netapp,https://pypi.org/simple/azure-mgmt-netapp/,212085,5254962,1285549,1769613009.3243225
azure-synapse-managedprivateendpoints,https://pypi.org/simple/azure-synapse-managedprivateendpoints/,207472,5253959,1270923,1769676025.4462929
azure-mgmt-sqlvirtualmachine,https://pypi.org/simple/azure-mgmt-sqlvirtualmachine/,215198,5248299,1292658,1769613015.8497083
